"index";"Company";"TypeName";"inches";"screen_size";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"price";"ppi"
1001;"Acer";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"window";2.7;67133;141
1002;"HP";"Notebook";13.3;"small";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.34;63350;166
1003;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.4;4;"SSD";128;0;"Intel";" HD Graphics 620";"window";2.18;29144;100
1004;"HP";"Notebook";14.0;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";1.64;41505;112
1005;"Toshiba";"Notebook";13.3;"small";1080;1920;0;"Intel";" Core i5";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"window";1.2;63670;166
1006;"HP";"Notebook";14.0;"medium";768;1366;0;"Intel";" Core i5";2.4;4;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.48;58607;112
1007;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.95;64202;157
1008;"HP";"Ultrabook";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.43;77203;157
1009;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Nvidia";" GeForce 930MX";"window";1.64;55905;157
1010;"HP";"Notebook";14.0;"medium";768;1366;0;"Intel";" Core i3";2.4;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";1.64;36444;112
1011;"Dell";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"Hybrid";1024;0;"Nvidia";" GeForce GTX 1050";"window";2.65;50563;141
1012;"HP";"Ultrabook";12.5;"small";1080;1920;0;"Intel";" Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";1.26;81998;176
1013;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.48;84715;157
1014;"HP";"Ultrabook";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.54;100551;157
1015;"HP";"Notebook";13.3;"small";768;1366;0;"Intel";" Core i3";2.4;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";1.49;42624;118
1016;"Toshiba";"Notebook";13.3;"small";768;1366;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.5;64469;118
1017;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.4;4;"SSD";256;0;"Intel";" HD Graphics 620";"window";2.04;41025;100
1018;"Lenovo";"Notebook";17.3;"large";2160;3840;0;"Intel";" Core i7";2.7;16;"SSD";512;0;"Nvidia";" Quadro 3000M";"window";2.4;158135;255
1019;"Toshiba";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.47;79387;157
1020;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.43;118761;157
1021;"Dell";"2 in 1 Convertible";15.6;"medium";1080;1920;1;"Intel";" Core i3";2.3;4;"HDD";1024;0;"Intel";" HD Graphics 520";"window";2.08;42410;141
1022;"Toshiba";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.2;84715;166
1023;"HP";"Notebook";13.3;"small";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.11;61219;166
1024;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce 930MX";"window";1.64;63160;157
1025;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.4;8;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.09;55754;141
1026;"HP";"Ultrabook";12.5;"small";768;1366;0;"Intel";" Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.26;83064;125
1027;"HP";"Notebook";14.0;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";2.31;63350;112
1028;"HP";"Notebook";14.0;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";1.95;56477;112
1029;"Dell";"Ultrabook";13.3;"small";1800;3200;1;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.29;86527;276
1030;"HP";"Notebook";17.3;"large";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Nvidia";" GeForce 930MX";"window";2.63;57542;127
1031;"HP";"Notebook";14.0;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.64;51841;112
1032;"Acer";"Notebook";15.6;"medium";768;1366;0;"AMD";" A9-Series 9420";3.0;6;"HDD";1024;0;"AMD";" Radeon R5";"window";2.1;21792;100
1033;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"window";2.7;63499;127
1034;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.95;63670;157
1035;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.84;65481;141
1036;"HP";"Ultrabook";12.5;"small";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.26;71875;176
1037;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"window";2.04;39534;100
1038;"Toshiba";"Ultrabook";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.47;91908;157
1039;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";2.09;56634;141
1040;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.64;53840;157
1041;"Lenovo";"2 in 1 Convertible";15.6;"medium";1080;1920;1;"Intel";" Core i7";2.5;4;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.8;45128;141
1042;"Vero";"Notebook";14.0;"medium";768;1366;0;"Intel";" Atom X5-Z8350";1.4;2;"FlashStorage";32;0;"Intel";" HD Graphics 400";"window";1.45;11231;112
1043;"Toshiba";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.5;16;"SSD";256;0;"Nvidia";" GeForce 930M";"window";2.4;75924;141
1044;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";2.3;55923;141
1045;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";1.54;53280;157
1046;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.4;8;"Hybrid";256;500;"Intel";" HD Graphics 520";"window";1.84;112066;141
1047;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.43;78268;157
1048;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 980M";"window";3.78;82352;127
1049;"Lenovo";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 980M";"window";4.6;122011;127
1050;"Asus";"Netbook";11.6;"small";768;1366;0;"Intel";" Celeron Dual";1.6;4;"FlashStorage";16;0;"Intel";" HD Graphics 400";"other";1.2;15339;135
1051;"Lenovo";"Notebook";14.0;"medium";1440;2560;0;"Intel";" Core i7";2.6;16;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.1;139594;210
1052;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"window";1.91;52161;141
1053;"Dell";"2 in 1 Convertible";15.6;"medium";1080;1920;1;"Intel";" Core i5";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";2.3;58288;141
1054;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"window";2.04;52161;100
1055;"Dell";"Ultrabook";13.3;"small";1800;3200;1;"Intel";" Core i7";2.7;16;"SSD";1024;0;"Intel";" HD Graphics 620";"window";1.2;120093;276
1056;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.31;37570;100
1057;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"N/A";1.96;26587;100
1058;"Acer";"Notebook";15.6;"medium";768;1366;0;"AMD";" A8-Series 7410";2.2;8;"HDD";1024;0;"AMD";" Radeon R5";"window";2.4;23923;100
1059;"Dell";"2 in 1 Convertible";13.3;"small";1080;1920;1;"Intel";" Core i7";2.7;12;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.6;69211;166
1060;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"window";2.94;96916;141
1062;"Asus";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;16;"HDD";1024;0;"Nvidia";" GeForce GTX 965M";"N/A";4.0;53173;127
1063;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;4;"HDD";1024;0;"Intel";" HD Graphics";"window";2.25;29784;141
1064;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.7;16;"HDD";2048;0;"AMD";" Radeon R7 M445";"window";2.32;52747;141
1065;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"window";1.8;102777;141
1066;"Dell";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.29;77682;166
1067;"Asus";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.7;64;"SSD";1024;0;"Nvidia";" GeForce GTX 980 ";"window";3.58;211788;127
1068;"Dell";"2 in 1 Convertible";13.3;"small";1080;1920;1;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.62;42518;166
1069;"Dell";"Gaming";15.6;"medium";2160;3840;0;"Intel";" Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 970M";"window";3.21;70809;282
1070;"Apple";"Ultrabook";12.0;"small";1440;2304;0;"Intel";" Core M";1.1;8;"FlashStorage";256;0;"Intel";" HD Graphics 515";"macos";0.92;69264;226
1071;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.06;25680;100
1072;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.31;63883;100
1073;"HP";"Ultrabook";12.5;"small";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.26;63883;176
1074;"HP";"Notebook";13.3;"small";1080;1920;0;"Intel";" Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.49;58075;166
1075;"Lenovo";"Ultrabook";12.5;"small";1080;1920;1;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.3;91295;176
1076;"Lenovo";"Notebook";17.3;"large";900;1600;0;"Intel";" Core i5";2.3;8;"HDD";1024;0;"AMD";" Radeon R5 M330";"window";3.0;35112;106
1077;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.3;4;"HDD";1024;0;"Nvidia";" GeForce GTX 950M";"window";2.3;52055;141
1078;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"window";3.78;133147;127
1079;"Lenovo";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.1;28771;100
1080;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";2.31;50083;141
1081;"Lenovo";"Ultrabook";12.5;"small";1440;2560;1;"Intel";" Core M";1.2;8;"SSD";512;0;"Intel";" HD Graphics 515";"window";0.99;74539;235
1082;"Lenovo";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.7;32;"SSD";512;1024;"Nvidia";" GeForce GTX 980M";"window";4.6;172627;127
1083;"Lenovo";"2 in 1 Convertible";10.1;"small";1200;1920;1;"Intel";" Atom x5-Z8550";1.4;4;"FlashStorage";64;0;"Intel";" HD Graphics 400";"window";0.69;34433;224
1084;"HP";"Ultrabook";13.3;"small";2160;3840;0;"Intel";" Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"window";1.3;109171;331
1085;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";2.18;39960;141
1086;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";1.54;54931;157
1087;"HP";"Workstation";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"AMD";" FirePro W4190M";"window";1.9;79654;141
1088;"Lenovo";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";180;0;"Intel";" HD Graphics 520";"window";1.7;63883;157
1089;"HP";"Notebook";13.3;"small";1800;3200;0;"Intel";" Pentium Dual";1.5;4;"FlashStorage";32;0;"Intel";" HD Graphics 515";"other";1.29;32767;276
1090;"Acer";"Notebook";15.6;"medium";768;1366;0;"AMD";" A8-Series 7410";2.2;4;"HDD";500;0;"AMD";" Radeon R5";"window";2.4;20619;100
1091;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"linux";2.2;20965;100
1092;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"N/A";1.86;18434;100
1093;"Asus";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"window";2.7;85195;127
1094;"Dell";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core i5";1.6;4;"SSD";256;0;"AMD";" Radeon 530";"window";1.4;43602;166
1095;"HP";"Netbook";12.5;"small";768;1366;0;"Intel";" Core i5";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"window";2.4;85195;125
1096;"Acer";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"Hybrid";256;1024;"Nvidia";" GeForce GTX 950M";"window";2.4;42571;141
1097;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"HDD";1024;0;"AMD";" Radeon R7 M445";"window";2.36;34035;141
1098;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;8;"SSD";256;0;"Nvidia";" GeForce GTX 965M";"window";2.6;85195;127
1099;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Pentium Quad";1.6;4;"HDD";1024;0;"Intel";" HD Graphics 405";"window";1.96;26640;100
1100;"Asus";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 980M";"window";4.3;122491;127
1101;"Dell";"Ultrabook";12.5;"small";768;1366;0;"Intel";" Core i3";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"window";1.5;60481;125
1102;"Dell";"Ultrabook";12.5;"small";768;1366;0;"Intel";" Core i3";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"window";1.5;62176;125
1103;"Acer";"Notebook";15.6;"medium";768;1366;0;"Intel";" Celeron Dual";1.5;4;"SSD";16;0;"Intel";" HD Graphics";"other";2.2;11136;100
1104;"HP";"Workstation";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;8;"HDD";1024;0;"AMD";" FirePro W6150M";"window";3.0;154459;127
1105;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;16;"SSD";512;0;"Nvidia";" GeForce GTX 1050 Ti";"window";2.4;63883;141
1106;"Dell";"Ultrabook";12.5;"small";768;1366;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.5;75290;125
1107;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"window";2.9;80516;127
1108;"Lenovo";"2 in 1 Convertible";15.6;"medium";1080;1920;1;"Intel";" Core i5";2.3;4;"SSD";256;0;"Intel";" HD Graphics 520";"window";2.1;46194;141
1109;"HP";"Notebook";15.6;"medium";1080;1920;0;"AMD";" A6-Series 9220";2.5;4;"HDD";1024;0;"AMD";" Radeon R4";"window";2.1;21205;141
1110;"Asus";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"window";2.59;71342;141
1111;"HP";"Notebook";13.3;"small";1800;3200;1;"Intel";" Core M";1.1;8;"SSD";256;0;"Intel";" HD Graphics 515";"window";1.16;90523;276
1112;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"AMD";" Radeon R5 M315";"window";2.24;40980;100
1113;"Lenovo";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.0;4;"SSD";128;0;"Intel";" HD Graphics 520";"window";2.1;22857;100
1114;"HP";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";512;0;"Intel";" HD Graphics 520";"window";1.16;104908;166
1115;"Lenovo";"2 in 1 Convertible";10.1;"small";1200;1920;1;"Intel";" Atom x5-Z8550";1.4;4;"FlashStorage";64;0;"Intel";" HD Graphics 400";"other";0.69;29251;224
1116;"Dell";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core i7";2.4;8;"SSD";256;0;"Intel";" Iris Plus Graphics 640";"window";1.23;73473;166
1117;"Lenovo";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.7;16;"SSD";256;1024;"Nvidia";" GeForce GTX 980M";"window";4.6;146519;127
1118;"Razer";"Ultrabook";12.5;"small";2160;3840;1;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.25;54825;352
1119;"Toshiba";"Ultrabook";13.3;"small";1080;1920;0;"Intel";" Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"window";1.05;118601;166
1120;"Asus";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"window";3.52;69929;127
1121;"Vero";"Notebook";13.3;"small";1080;1920;0;"Intel";" Atom X5-Z8350";1.4;4;"FlashStorage";32;0;"Intel";" HD Graphics 400";"window";1.35;10443;166
1122;"HP";"Notebook";13.3;"small";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.16;90043;166
1123;"HP";"Notebook";14.0;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.43;80613;157
1124;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"linux";2.09;27899;100
1125;"Asus";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.4;4;"HDD";1024;0;"Intel";" HD Graphics 620";"window";2.0;23177;100
1126;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.8;88924;157
1127;"Lenovo";"2 in 1 Convertible";10.1;"small";1200;1920;1;"Intel";" Atom x5-Z8550";1.4;4;"FlashStorage";64;0;"Intel";" HD Graphics 400";"window";0.69;25521;224
1128;"HP";"Ultrabook";12.5;"small";768;1366;0;"Intel";" Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.26;100966;125
1129;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"N/A";2.4;52694;141
1130;"HP";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"window";3.35;60153;127
1131;"HP";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i7";2.7;8;"HDD";2048;0;"Intel";" HD Graphics 620";"window";2.04;33513;100
1132;"Lenovo";"2 in 1 Convertible";14.0;"medium";1080;1920;1;"Intel";" Core i7";2.6;8;"SSD";512;0;"Nvidia";" Quadro M500M";"window";1.8;109244;157
1133;"Asus";"Notebook";14.0;"medium";768;1366;0;"Intel";" Celeron Dual";1.1;4;"FlashStorage";32;0;"Intel";" HD Graphics 500";"window";1.5;14812;112
1134;"HP";"Ultrabook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"window";1.84;40067;141
1135;"Acer";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.5;4;"HDD";1024;0;"Nvidia";" GeForce 940MX";"window";2.23;32820;141
1136;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.5;16;"Hybrid";1024;0;"AMD";" Radeon R7 M360";"window";2.5;58555;141
1137;"HP";"Workstation";17.3;"large";1080;1920;0;"Intel";" Core i7";2.6;8;"SSD";256;0;"Nvidia";" Quadro M3000M";"window";3.0;210424;127
1138;"Dell";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i5";2.5;8;"HDD";1024;0;"AMD";" Radeon R7 M445";"window";2.5;41772;100
1139;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 980M";"window";3.78;127819;127
1140;"HP";"Ultrabook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.88;115709;141
1141;"Lenovo";"2 in 1 Convertible";14.0;"medium";1440;2560;1;"Intel";" Core i7";2.6;16;"SSD";512;0;"Intel";" HD Graphics 520";"window";2.8;130003;210
1142;"MSI";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"window";2.4;60888;141
1143;"HP";"2 in 1 Convertible";13.3;"small";1080;1920;1;"Intel";" Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.48;86793;166
1144;"HP";"Workstation";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"SSD";256;0;"Nvidia";" Quadro M1000M";"window";2.59;118761;141
1145;"HP";"2 in 1 Convertible";13.3;"small";1440;2560;1;"Intel";" Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.48;95851;221
1146;"HP";"Workstation";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"SSD";256;0;"Nvidia";" Quadro M1000M";"window";2.0;101179;141
1147;"HP";"Ultrabook";12.5;"small";1080;1920;0;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.26;122381;176
1148;"Dell";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce 940MX";"window";2.18;53807;141
1149;"HP";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.88;84129;141
1150;"Lenovo";"2 in 1 Convertible";14.0;"medium";1440;2560;1;"Intel";" Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.27;124622;210
1151;"Lenovo";"Notebook";15.6;"medium";768;1366;0;"Intel";" Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"N/A";1.9;18062;100
1152;"HP";"Notebook";15.6;"medium";768;1366;0;"AMD";" E-Series 7110";1.8;4;"HDD";500;0;"AMD";" Radeon R2 Graphics";"window";1.86;15824;100
1153;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"HDD";1024;0;"AMD";" Radeon R5 M330";"N/A";2.32;31915;141
1154;"Dell";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050Ti";"window";2.62;63883;141
1155;"Dell";"Notebook";15.6;"medium";2160;3840;1;"Intel";" Core i5";2.3;8;"SSD";256;0;"Nvidia";" GeForce 960M";"window";2.04;119916;282
1156;"HP";"Notebook";15.6;"medium";1080;1920;0;"AMD";" A6-Series A6-9220";2.5;4;"SSD";256;0;"AMD";" Radeon 520";"window";1.91;25515;141
1157;"MSI";"Gaming";17.3;"large";1080;1920;0;"Intel";" Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1050 Ti";"window";2.7;79536;127
1158;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.6;12;"SSD";512;0;"Intel";" HD Graphics 520";"window";1.4;122491;157
1159;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;"Intel";" Core i5";2.3;8;"Hybrid";1024;0;"AMD";" Radeon R5 M330";"window";2.5;42011;141
1160;"HP";"2 in 1 Convertible";13.3;"small";1440;2560;1;"Intel";" Core i7";2.6;8;"SSD";512;0;"Intel";" HD Graphics 520";"window";1.48;108744;221
1161;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"window";1.7;79867;157
1162;"MSI";"Gaming";14.0;"medium";1080;1920;0;"Intel";" Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 970M";"window";1.7;94252;157
1163;"HP";"Gaming";15.6;"medium";1080;1920;0;"Intel";" Core i7";2.8;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"window";2.62;47899;141
